settlement_id,year,pop_peacenow,pop_btselem,pop_best,pop_source
85,2023,2895.0,,2895.0,Peace Now
85,2024,2887.0,,2887.0,Peace Now
86,1969,0.0,,0.0,Peace Now
86,1970,0.0,,0.0,Peace Now
86,1982,0.0,,0.0,Peace Now
86,1983,70.0,,70.0,Peace Now
86,1985,0.0,,0.0,Peace Now
86,1986,0.0,,0.0,Peace Now
86,1987,0.0,,0.0,Peace Now
86,1988,0.0,,0.0,Peace Now
86,1989,0.0,,0.0,Peace Now
86,1990,0.0,,0.0,Peace Now
86,1991,0.0,,0.0,Peace Now
86,1992,0.0,,0.0,Peace Now
86,1993,0.0,,0.0,Peace Now
86,1994,200.0,,200.0,Peace Now
86,1995,208.0,,208.0,Peace Now
86,1996,193.0,193.0,193.0,Peace Now
86,1997,201.0,201.0,201.0,Peace Now
86,1998,207.0,200.0,207.0,Peace Now
86,1999,208.0,208.0,208.0,Peace Now
86,2000,210.0,210.0,210.0,Peace Now
86,2001,207.0,207.0,207.0,Peace Now
86,2002,191.0,191.0,191.0,Peace Now
86,2003,193.0,193.0,193.0,Peace Now
86,2004,192.0,192.0,192.0,Peace Now
86,2005,180.0,180.0,180.0,Peace Now
86,2006,169.0,169.0,169.0,Peace Now
86,2007,171.0,171.0,171.0,Peace Now
86,2008,172.0,172.0,172.0,Peace Now
86,2009,164.0,164.0,164.0,Peace Now
86,2010,166.0,166.0,166.0,Peace Now
86,2011,164.0,164.0,164.0,Peace Now
86,2012,173.0,173.0,173.0,Peace Now
86,2013,173.0,173.0,173.0,Peace Now
86,2014,171.0,,171.0,Peace Now
86,2015,173.0,173.0,173.0,Peace Now
86,2016,174.0,174.0,174.0,Peace Now
86,2017,184.0,184.0,184.0,Peace Now
86,2018,211.0,,211.0,Peace Now
86,2019,207.0,,207.0,Peace Now
86,2020,244.0,,244.0,Peace Now
86,2021,238.0,,238.0,Peace Now
86,2022,243.0,,243.0,Peace Now
86,2023,279.0,,279.0,Peace Now
86,2024,242.0,,242.0,Peace Now
87,1969,0.0,,0.0,Peace Now
87,1982,0.0,,0.0,Peace Now
87,1983,160.0,,160.0,Peace Now
87,1985,221.0,,221.0,Peace Now
87,1986,230.0,,230.0,Peace Now
87,1987,208.0,,208.0,Peace Now
87,1988,210.0,,210.0,Peace Now
87,1989,0.0,,0.0,Peace Now
87,1990,0.0,,0.0,Peace Now
87,1991,0.0,,0.0,Peace Now
87,1992,0.0,,0.0,Peace Now
87,1993,222.0,,222.0,Peace Now
87,1994,210.0,,210.0,Peace Now
87,1995,200.0,,200.0,Peace Now
87,1996,132.0,132.0,132.0,Peace Now
87,1997,131.0,131.0,131.0,Peace Now
87,1998,135.0,100.0,135.0,Peace Now
87,1999,140.0,140.0,140.0,Peace Now
87,2000,148.0,148.0,148.0,Peace Now
87,2001,143.0,143.0,143.0,Peace Now
87,2002,142.0,142.0,142.0,Peace Now
87,2003,145.0,145.0,145.0,Peace Now
87,2004,140.0,140.0,140.0,Peace Now
87,2005,136.0,136.0,136.0,Peace Now
87,2006,142.0,142.0,142.0,Peace Now
87,2007,136.0,136.0,136.0,Peace Now
87,2008,143.0,143.0,143.0,Peace Now
87,2009,136.0,136.0,136.0,Peace Now
87,2010,141.0,141.0,141.0,Peace Now
87,2011,148.0,148.0,148.0,Peace Now
87,2012,153.0,153.0,153.0,Peace Now
87,2013,149.0,149.0,149.0,Peace Now
87,2014,149.0,150.0,149.0,Peace Now
87,2015,148.0,148.0,148.0,Peace Now
87,2016,162.0,162.0,162.0,Peace Now
87,2017,161.0,161.0,161.0,Peace Now
87,2018,170.0,,170.0,Peace Now
87,2019,184.0,,184.0,Peace Now
87,2020,180.0,,180.0,Peace Now
87,2021,263.0,,263.0,Peace Now
87,2022,297.0,,297.0,Peace Now
87,2023,434.0,,434.0,Peace Now
87,2024,364.0,,364.0,Peace Now
88,1969,0.0,,0.0,Peace Now
88,1970,0.0,,0.0,Peace Now
88,1971,0.0,,0.0,Peace Now
88,1972,0.0,,0.0,Peace Now
88,1973,0.0,,0.0,Peace Now
88,1974,0.0,,0.0,Peace Now
88,1975,0.0,,0.0,Peace Now
88,1976,0.0,,0.0,Peace Now
88,1977,0.0,,0.0,Peace Now
88,1978,0.0,,0.0,Peace Now
88,1979,0.0,,0.0,Peace Now
88,1982,0.0,,0.0,Peace Now
88,1985,0.0,,0.0,Peace Now
88,1986,0.0,,0.0,Peace Now
88,1987,0.0,,0.0,Peace Now
88,1988,0.0,,0.0,Peace Now
88,1989,0.0,,0.0,Peace Now
88,1990,0.0,,0.0,Peace Now
88,1991,0.0,,0.0,Peace Now
88,1992,0.0,,0.0,Peace Now
88,1993,0.0,,0.0,Peace Now
88,1994,0.0,,0.0,Peace Now
88,1995,0.0,,0.0,Peace Now
88,1996,0.0,,0.0,Peace Now
88,1997,0.0,,0.0,Peace Now
88,1998,0.0,,0.0,Peace Now
88,1999,0.0,,0.0,Peace Now
88,2000,0.0,,0.0,Peace Now
88,2001,0.0,,0.0,Peace Now
88,2002,0.0,,0.0,Peace Now
88,2003,0.0,,0.0,Peace Now
88,2004,0.0,,0.0,Peace Now
88,2005,0.0,,0.0,Peace Now
88,2006,0.0,,0.0,Peace Now
88,2007,0.0,,0.0,Peace Now
88,2011,72.0,,72.0,Peace Now
88,2012,135.0,135.0,135.0,Peace Now
88,2013,159.0,159.0,159.0,Peace Now
88,2014,192.0,190.0,192.0,Peace Now
88,2015,206.0,206.0,206.0,Peace Now
88,2016,253.0,253.0,253.0,Peace Now
88,2017,276.0,276.0,276.0,Peace Now
88,2018,286.0,,286.0,Peace Now
88,2019,310.0,,310.0,Peace Now
88,2020,333.0,,333.0,Peace Now
88,2021,341.0,,341.0,Peace Now
88,2022,343.0,,343.0,Peace Now
88,2023,389.0,,389.0,Peace Now
88,2024,373.0,,373.0,Peace Now
89,1969,0.0,,0.0,Peace Now
89,1970,0.0,,0.0,Peace Now
89,1971,0.0,,0.0,Peace Now
89,1972,0.0,,0.0,Peace Now
89,1973,0.0,,0.0,Peace Now
89,1974,0.0,,0.0,Peace Now
89,1975,0.0,,0.0,Peace Now
89,1976,0.0,,0.0,Peace Now
89,1977,0.0,,0.0,Peace Now
89,1978,0.0,,0.0,Peace Now
89,1979,0.0,,0.0,Peace Now
89,1982,0.0,,0.0,Peace Now
89,1983,85.0,,85.0,Peace Now
89,1985,0.0,,0.0,Peace Now
89,1986,0.0,,0.0,Peace Now
89,1987,0.0,,0.0,Peace Now
89,1988,215.0,,215.0,Peace Now
89,1989,227.0,,227.0,Peace Now
89,1990,218.0,,218.0,Peace Now
89,1991,195.0,,195.0,Peace Now
89,1992,187.0,,187.0,Peace Now
89,1993,245.0,,245.0,Peace Now
89,1994,2380.0,,2380.0,Peace Now
89,1995,4440.0,,4440.0,Peace Now
89,1996,0.0,,0.0,Peace Now
89,1997,0.0,,0.0,Peace Now
89,1998,1560.0,1600.0,1560.0,Peace Now
89,1999,1410.0,1411.0,1410.0,Peace Now
89,2000,1380.0,1380.0,1380.0,Peace Now
89,2001,1370.0,1370.0,1370.0,Peace Now
89,2002,1380.0,1380.0,1380.0,Peace Now
89,2003,1365.0,1365.0,1365.0,Peace Now
89,2004,1347.0,1347.0,1347.0,Peace Now
89,2005,1353.0,1353.0,1353.0,Peace Now
89,2006,1355.0,1355.0,1355.0,Peace Now
89,2007,1371.0,1371.0,1371.0,Peace Now
89,2008,1382.0,1382.0,1382.0,Peace Now
89,2009,457.0,457.0,457.0,Peace Now
89,2010,465.0,465.0,465.0,Peace Now
89,2011,484.0,484.0,484.0,Peace Now
89,2012,568.0,568.0,568.0,Peace Now
89,2013,607.0,607.0,607.0,Peace Now
89,2014,663.0,660.0,663.0,Peace Now
89,2015,698.0,698.0,698.0,Peace Now
89,2016,772.0,772.0,772.0,Peace Now
89,2017,802.0,802.0,802.0,Peace Now
89,2018,847.0,,847.0,Peace Now
89,2019,891.0,,891.0,Peace Now
89,2020,898.0,,898.0,Peace Now
89,2021,922.0,,922.0,Peace Now
89,2022,920.0,,920.0,Peace Now
89,2023,1144.0,,1144.0,Peace Now
89,2024,969.0,,969.0,Peace Now
90,1969,0.0,,0.0,Peace Now
90,1970,0.0,,0.0,Peace Now
90,1971,0.0,,0.0,Peace Now
90,1972,0.0,,0.0,Peace Now
90,1973,0.0,,0.0,Peace Now
90,1974,0.0,,0.0,Peace Now
90,1975,0.0,,0.0,Peace Now
90,1976,0.0,,0.0,Peace Now
90,1977,0.0,,0.0,Peace Now
90,1978,0.0,,0.0,Peace Now
90,1979,0.0,,0.0,Peace Now
90,1982,0.0,,0.0,Peace Now
90,1983,0.0,,0.0,Peace Now
90,1985,0.0,,0.0,Peace Now
90,1986,0.0,,0.0,Peace Now
90,1987,0.0,,0.0,Peace Now
90,1988,0.0,,0.0,Peace Now
90,1989,0.0,,0.0,Peace Now
90,1990,0.0,,0.0,Peace Now
90,1991,0.0,,0.0,Peace Now
90,1992,0.0,,0.0,Peace Now
90,1993,0.0,,0.0,Peace Now
90,1994,0.0,,0.0,Peace Now
90,1995,0.0,,0.0,Peace Now
90,1996,0.0,,0.0,Peace Now
90,1997,0.0,,0.0,Peace Now
90,1998,0.0,,0.0,Peace Now
90,1999,0.0,,0.0,Peace Now
90,2000,0.0,,0.0,Peace Now
90,2001,0.0,,0.0,Peace Now
90,2002,0.0,,0.0,Peace Now
90,2003,134.0,,134.0,Peace Now
90,2004,135.0,,135.0,Peace Now
90,2005,150.0,150.0,150.0,Peace Now
90,2006,172.0,172.0,172.0,Peace Now
90,2007,182.0,182.0,182.0,Peace Now
90,2008,194.0,194.0,194.0,Peace Now
90,2009,223.0,223.0,223.0,Peace Now
90,2010,245.0,245.0,245.0,Peace Now
90,2011,266.0,266.0,266.0,Peace Now
90,2012,258.0,258.0,258.0,Peace Now
90,2013,277.0,277.0,277.0,Peace Now
90,2014,271.0,270.0,271.0,Peace Now
90,2015,288.0,288.0,288.0,Peace Now
90,2016,289.0,289.0,289.0,Peace Now
90,2017,332.0,332.0,332.0,Peace Now
90,2018,356.0,,356.0,Peace Now
90,2019,352.0,,352.0,Peace Now
90,2020,376.0,,376.0,Peace Now
90,2021,468.0,,468.0,Peace Now
90,2022,514.0,,514.0,Peace Now
90,2023,534.0,,534.0,Peace Now
90,2024,566.0,,566.0,Peace Now
91,1969,0.0,,0.0,Peace Now
91,1970,0.0,,0.0,Peace Now
91,1971,0.0,,0.0,Peace Now
91,1972,0.0,,0.0,Peace Now
91,1973,0.0,,0.0,Peace Now
91,1974,0.0,,0.0,Peace Now
91,1975,0.0,,0.0,Peace Now
91,1976,0.0,,0.0,Peace Now
91,1977,0.0,,0.0,Peace Now
91,1978,0.0,,0.0,Peace Now
91,1979,0.0,,0.0,Peace Now
91,1982,0.0,,0.0,Peace Now
91,1983,69.0,,69.0,Peace Now
91,1985,0.0,,0.0,Peace Now
91,1986,0.0,,0.0,Peace Now
91,1987,0.0,,0.0,Peace Now
91,1988,0.0,,0.0,Peace Now
91,1989,0.0,,0.0,Peace Now
91,1990,252.0,,252.0,Peace Now
91,1991,326.0,,326.0,Peace Now
91,1992,391.0,,391.0,Peace Now
91,1993,491.0,,491.0,Peace Now
91,1994,576.0,,576.0,Peace Now
91,1995,655.0,,655.0,Peace Now
91,1996,603.0,603.0,603.0,Peace Now
91,1997,691.0,691.0,691.0,Peace Now
91,1998,780.0,600.0,780.0,Peace Now
91,1999,868.0,868.0,868.0,Peace Now
91,2000,933.0,933.0,933.0,Peace Now
91,2001,977.0,977.0,977.0,Peace Now
91,2002,1020.0,1020.0,1020.0,Peace Now
91,2003,1073.0,1073.0,1073.0,Peace Now
91,2004,1225.0,1225.0,1225.0,Peace Now
91,2005,1467.0,1467.0,1467.0,Peace Now
91,2006,1609.0,1609.0,1609.0,Peace Now
91,2007,1760.0,1760.0,1760.0,Peace Now
91,2008,1883.0,1883.0,1883.0,Peace Now
91,2009,1735.0,1735.0,1735.0,Peace Now
91,2010,1824.0,1824.0,1824.0,Peace Now
91,2011,1978.0,1978.0,1978.0,Peace Now
91,2012,2058.0,2058.0,2058.0,Peace Now
91,2013,2149.0,2149.0,2149.0,Peace Now
91,2014,2174.0,2170.0,2174.0,Peace Now
91,2015,2275.0,2275.0,2275.0,Peace Now
91,2016,2278.0,2278.0,2278.0,Peace Now
91,2017,2370.0,2370.0,2370.0,Peace Now
91,2018,2315.0,,2315.0,Peace Now
91,2019,2322.0,,2322.0,Peace Now
91,2020,2340.0,,2340.0,Peace Now
91,2021,2360.0,,2360.0,Peace Now
91,2022,2354.0,,2354.0,Peace Now
91,2023,2433.0,,2433.0,Peace Now
91,2024,2383.0,,2383.0,Peace Now
92,1969,0.0,,0.0,Peace Now
92,1970,0.0,,0.0,Peace Now
92,1971,0.0,,0.0,Peace Now
92,1972,0.0,,0.0,Peace Now
92,1973,0.0,,0.0,Peace Now
92,1974,0.0,,0.0,Peace Now
92,1975,0.0,,0.0,Peace Now
92,1976,0.0,,0.0,Peace Now
92,1977,0.0,,0.0,Peace Now
92,1978,0.0,,0.0,Peace Now
92,1979,0.0,,0.0,Peace Now
92,1982,0.0,,0.0,Peace Now
92,1985,0.0,,0.0,Peace Now
92,1986,0.0,,0.0,Peace Now
92,1987,0.0,,0.0,Peace Now
92,1988,0.0,,0.0,Peace Now
92,1989,0.0,,0.0,Peace Now
92,1990,0.0,,0.0,Peace Now
92,1991,0.0,,0.0,Peace Now
92,1992,0.0,,0.0,Peace Now
92,1993,0.0,,0.0,Peace Now
92,1994,0.0,,0.0,Peace Now
92,1995,0.0,,0.0,Peace Now
92,1996,0.0,,0.0,Peace Now
92,1997,0.0,,0.0,Peace Now
92,1998,0.0,,0.0,Peace Now
92,1999,0.0,,0.0,Peace Now
92,2000,0.0,,0.0,Peace Now
92,2001,0.0,,0.0,Peace Now
92,2002,0.0,,0.0,Peace Now
92,2003,0.0,,0.0,Peace Now
92,2004,0.0,,0.0,Peace Now
92,2005,0.0,,0.0,Peace Now
92,2006,0.0,,0.0,Peace Now
92,2007,0.0,,0.0,Peace Now
93,1969,0.0,,0.0,Peace Now
93,1970,0.0,,0.0,Peace Now
93,1971,0.0,,0.0,Peace Now
93,1972,0.0,,0.0,Peace Now
93,1973,0.0,,0.0,Peace Now
93,1974,0.0,,0.0,Peace Now
93,1975,0.0,,0.0,Peace Now
93,1976,0.0,,0.0,Peace Now
93,1977,0.0,,0.0,Peace Now
93,1978,0.0,,0.0,Peace Now
93,1979,0.0,,0.0,Peace Now
93,1982,0.0,,0.0,Peace Now
93,1983,0.0,,0.0,Peace Now
93,1985,0.0,,0.0,Peace Now
93,1986,0.0,,0.0,Peace Now
93,1987,0.0,,0.0,Peace Now
93,1988,0.0,,0.0,Peace Now
93,1989,0.0,,0.0,Peace Now
93,1990,0.0,,0.0,Peace Now
93,1991,0.0,,0.0,Peace Now
93,1992,223.0,,223.0,Peace Now
93,1993,261.0,,261.0,Peace Now
93,1994,270.0,,270.0,Peace Now
93,1995,286.0,,286.0,Peace Now
93,1996,309.0,309.0,309.0,Peace Now
93,1997,323.0,323.0,323.0,Peace Now
93,1998,343.0,300.0,343.0,Peace Now
93,1999,362.0,362.0,362.0,Peace Now
93,2000,385.0,385.0,385.0,Peace Now
93,2001,388.0,388.0,388.0,Peace Now
93,2002,398.0,398.0,398.0,Peace Now
93,2003,402.0,402.0,402.0,Peace Now
93,2004,414.0,414.0,414.0,Peace Now
93,2005,400.0,400.0,400.0,Peace Now
93,2006,409.0,409.0,409.0,Peace Now
93,2007,406.0,406.0,406.0,Peace Now
93,2008,410.0,410.0,410.0,Peace Now
93,2009,409.0,409.0,409.0,Peace Now
93,2010,421.0,421.0,421.0,Peace Now
93,2011,433.0,433.0,433.0,Peace Now
93,2012,437.0,437.0,437.0,Peace Now
93,2013,464.0,464.0,464.0,Peace Now
93,2014,549.0,550.0,549.0,Peace Now
93,2015,638.0,638.0,638.0,Peace Now
93,2016,690.0,690.0,690.0,Peace Now
93,2017,720.0,720.0,720.0,Peace Now
93,2018,794.0,,794.0,Peace Now
93,2019,865.0,,865.0,Peace Now
93,2020,949.0,,949.0,Peace Now
93,2021,1042.0,,1042.0,Peace Now
93,2022,1174.0,,1174.0,Peace Now
93,2023,1392.0,,1392.0,Peace Now
93,2024,1315.0,,1315.0,Peace Now
94,1969,0.0,,0.0,Peace Now
94,1970,0.0,,0.0,Peace Now
94,1971,0.0,,0.0,Peace Now
94,1972,0.0,,0.0,Peace Now
94,1973,0.0,,0.0,Peace Now
94,1974,0.0,,0.0,Peace Now
94,1975,0.0,,0.0,Peace Now
94,1976,0.0,,0.0,Peace Now
94,1977,0.0,,0.0,Peace Now
94,1978,0.0,,0.0,Peace Now
94,1979,0.0,,0.0,Peace Now
94,1982,0.0,,0.0,Peace Now
94,1983,34.0,,34.0,Peace Now
94,1985,0.0,,0.0,Peace Now
94,1986,0.0,,0.0,Peace Now
94,1987,0.0,,0.0,Peace Now
94,1988,0.0,,0.0,Peace Now
94,1989,0.0,,0.0,Peace Now
94,1990,0.0,,0.0,Peace Now
94,1991,0.0,,0.0,Peace Now
94,1992,212.0,,212.0,Peace Now
94,1993,265.0,,265.0,Peace Now
94,1994,316.0,,316.0,Peace Now
94,1995,348.0,,348.0,Peace Now
94,1996,305.0,305.0,305.0,Peace Now
94,1997,330.0,330.0,330.0,Peace Now
94,1998,435.0,400.0,435.0,Peace Now
94,1999,526.0,526.0,526.0,Peace Now
94,2000,611.0,611.0,611.0,Peace Now
94,2001,618.0,618.0,618.0,Peace Now
94,2002,615.0,615.0,615.0,Peace Now
94,2003,646.0,646.0,646.0,Peace Now
94,2004,674.0,674.0,674.0,Peace Now
94,2005,729.0,729.0,729.0,Peace Now
94,2006,782.0,782.0,782.0,Peace Now
94,2007,828.0,828.0,828.0,Peace Now
94,2008,886.0,886.0,886.0,Peace Now
94,2009,1308.0,1308.0,1308.0,Peace Now
94,2010,1413.0,1413.0,1413.0,Peace Now
94,2011,1461.0,1461.0,1461.0,Peace Now
94,2012,1561.0,1561.0,1561.0,Peace Now
94,2013,1708.0,1708.0,1708.0,Peace Now
94,2014,1836.0,1840.0,1836.0,Peace Now
94,2015,1937.0,1937.0,1937.0,Peace Now
94,2016,2052.0,2052.0,2052.0,Peace Now
94,2017,2160.0,2160.0,2160.0,Peace Now
94,2018,2250.0,,2250.0,Peace Now
94,2019,2383.0,,2383.0,Peace Now
94,2020,2590.0,,2590.0,Peace Now
94,2021,2764.0,,2764.0,Peace Now
94,2022,3094.0,,3094.0,Peace Now
94,2023,3327.0,,3327.0,Peace Now
94,2024,3524.0,,3524.0,Peace Now
96,1969,0.0,,0.0,Peace Now
96,1970,0.0,,0.0,Peace Now
96,1971,0.0,,0.0,Peace Now
96,1972,0.0,,0.0,Peace Now
96,1973,0.0,,0.0,Peace Now
96,1974,0.0,,0.0,Peace Now
96,1975,0.0,,0.0,Peace Now
96,1976,0.0,,0.0,Peace Now
96,1977,0.0,,0.0,Peace Now
96,1978,0.0,,0.0,Peace Now
96,1979,0.0,,0.0,Peace Now
96,1982,0.0,,0.0,Peace Now
96,1983,0.0,,0.0,Peace Now
96,1985,0.0,,0.0,Peace Now
96,1986,0.0,,0.0,Peace Now
96,1987,0.0,,0.0,Peace Now
96,1988,0.0,,0.0,Peace Now
96,1989,0.0,,0.0,Peace Now
96,1990,0.0,,0.0,Peace Now
96,1991,0.0,,0.0,Peace Now
96,1992,0.0,,0.0,Peace Now
96,1993,220.0,,220.0,Peace Now
96,1994,214.0,,214.0,Peace Now
96,1995,227.0,,227.0,Peace Now
96,1996,215.0,215.0,215.0,Peace Now
96,1997,230.0,230.0,230.0,Peace Now
96,1998,215.0,200.0,215.0,Peace Now
96,1999,230.0,230.0,230.0,Peace Now
96,2000,244.0,244.0,244.0,Peace Now
96,2001,221.0,221.0,221.0,Peace Now
96,2002,231.0,231.0,231.0,Peace Now
96,2003,248.0,248.0,248.0,Peace Now
96,2004,282.0,282.0,282.0,Peace Now
96,2005,264.0,264.0,264.0,Peace Now
96,2006,278.0,278.0,278.0,Peace Now
96,2007,335.0,335.0,335.0,Peace Now
96,2008,374.0,374.0,374.0,Peace Now
96,2009,392.0,392.0,392.0,Peace Now
96,2010,412.0,412.0,412.0,Peace Now
96,2011,464.0,464.0,464.0,Peace Now
96,2012,496.0,496.0,496.0,Peace Now
96,2013,548.0,548.0,548.0,Peace Now
96,2014,583.0,580.0,583.0,Peace Now
96,2015,665.0,665.0,665.0,Peace Now
96,2016,639.0,639.0,639.0,Peace Now
96,2017,663.0,663.0,663.0,Peace Now
96,2018,713.0,,713.0,Peace Now
96,2019,725.0,,725.0,Peace Now
96,2020,735.0,,735.0,Peace Now
96,2021,737.0,,737.0,Peace Now
96,2022,743.0,,743.0,Peace Now
96,2023,724.0,,724.0,Peace Now
96,2024,747.0,,747.0,Peace Now
97,1969,0.0,,0.0,Peace Now
97,1970,0.0,,0.0,Peace Now
97,1971,0.0,,0.0,Peace Now
97,1972,0.0,,0.0,Peace Now
97,1973,0.0,,0.0,Peace Now
97,1974,0.0,,0.0,Peace Now
97,1975,0.0,,0.0,Peace Now
97,1976,0.0,,0.0,Peace Now
97,1977,0.0,,0.0,Peace Now
97,1978,0.0,,0.0,Peace Now
97,1979,0.0,,0.0,Peace Now
97,1982,0.0,,0.0,Peace Now
97,1983,155.0,,155.0,Peace Now
97,1985,223.0,,223.0,Peace Now
97,1986,242.0,,242.0,Peace Now
97,1987,245.0,,245.0,Peace Now
97,1988,292.0,,292.0,Peace Now
97,1989,302.0,,302.0,Peace Now
97,1990,329.0,,329.0,Peace Now
97,1991,360.0,,360.0,Peace Now
97,1992,377.0,,377.0,Peace Now
97,1993,412.0,,412.0,Peace Now
97,1994,440.0,,440.0,Peace Now
97,1995,517.0,,517.0,Peace Now
97,1996,539.0,539.0,539.0,Peace Now
97,1997,599.0,599.0,599.0,Peace Now
97,1998,639.0,600.0,639.0,Peace Now
97,1999,666.0,666.0,666.0,Peace Now
97,2000,721.0,721.0,721.0,Peace Now
97,2001,754.0,754.0,754.0,Peace Now
97,2002,769.0,769.0,769.0,Peace Now
97,2003,806.0,806.0,806.0,Peace Now
97,2004,829.0,829.0,829.0,Peace Now
97,2005,852.0,852.0,852.0,Peace Now
97,2006,886.0,886.0,886.0,Peace Now
97,2007,912.0,912.0,912.0,Peace Now
97,2008,913.0,913.0,913.0,Peace Now
97,2009,846.0,846.0,846.0,Peace Now
97,2010,846.0,846.0,846.0,Peace Now
97,2011,884.0,884.0,884.0,Peace Now
97,2012,968.0,968.0,968.0,Peace Now
97,2013,1076.0,1076.0,1076.0,Peace Now
97,2014,1276.0,1280.0,1276.0,Peace Now
97,2015,1438.0,1438.0,1438.0,Peace Now
97,2016,1552.0,1552.0,1552.0,Peace Now
97,2017,1597.0,1597.0,1597.0,Peace Now
97,2018,1714.0,,1714.0,Peace Now
97,2019,1786.0,,1786.0,Peace Now
97,2020,1848.0,,1848.0,Peace Now
97,2021,1878.0,,1878.0,Peace Now
97,2022,2059.0,,2059.0,Peace Now
97,2023,2203.0,,2203.0,Peace Now
97,2024,2148.0,,2148.0,Peace Now
98,1969,0.0,,0.0,Peace Now
98,1970,0.0,,0.0,Peace Now
98,1971,0.0,,0.0,Peace Now
98,1972,0.0,,0.0,Peace Now
98,1973,0.0,,0.0,Peace Now
98,1974,0.0,,0.0,Peace Now
98,1975,0.0,,0.0,Peace Now
98,1976,0.0,,0.0,Peace Now
98,1977,0.0,,0.0,Peace Now
98,1978,0.0,,0.0,Peace Now
98,1979,0.0,,0.0,Peace Now
98,1982,0.0,,0.0,Peace Now
98,1985,0.0,,0.0,Peace Now
98,1986,0.0,,0.0,Peace Now
98,1987,0.0,,0.0,Peace Now
98,1988,0.0,,0.0,Peace Now
98,1989,0.0,,0.0,Peace Now
98,1990,0.0,,0.0,Peace Now
98,1991,0.0,,0.0,Peace Now
98,1992,0.0,,0.0,Peace Now
98,1993,0.0,,0.0,Peace Now
98,1994,0.0,,0.0,Peace Now
98,1995,0.0,,0.0,Peace Now
98,1996,0.0,,0.0,Peace Now
98,1997,0.0,,0.0,Peace Now
98,1998,0.0,,0.0,Peace Now
98,1999,0.0,,0.0,Peace Now
98,2000,0.0,,0.0,Peace Now
98,2001,0.0,,0.0,Peace Now
98,2002,0.0,,0.0,Peace Now
98,2003,0.0,,0.0,Peace Now
98,2004,0.0,,0.0,Peace Now
98,2005,0.0,,0.0,Peace Now
98,2006,0.0,,0.0,Peace Now
98,2007,0.0,,0.0,Peace Now
99,1969,0.0,,0.0,Peace Now
99,1970,0.0,,0.0,Peace Now
99,1971,0.0,,0.0,Peace Now
99,1972,0.0,,0.0,Peace Now
99,1973,0.0,,0.0,Peace Now
99,1974,0.0,,0.0,Peace Now
99,1975,0.0,,0.0,Peace Now
99,1976,0.0,,0.0,Peace Now
99,1982,0.0,,0.0,Peace Now
99,1983,99.0,,99.0,Peace Now
99,1985,0.0,,0.0,Peace Now
99,1986,0.0,,0.0,Peace Now
99,1987,0.0,,0.0,Peace Now
99,1988,0.0,,0.0,Peace Now
99,1989,0.0,,0.0,Peace Now
99,1990,0.0,,0.0,Peace Now
99,1991,0.0,,0.0,Peace Now
99,1992,0.0,,0.0,Peace Now
99,1993,0.0,,0.0,Peace Now
99,1994,0.0,,0.0,Peace Now
99,1995,0.0,,0.0,Peace Now
99,1996,67.0,67.0,67.0,Peace Now
99,1997,62.0,62.0,62.0,Peace Now
99,1998,58.0,100.0,58.0,Peace Now
99,1999,45.0,45.0,45.0,Peace Now
99,2000,56.0,56.0,56.0,Peace Now
99,2001,58.0,58.0,58.0,Peace Now
99,2002,56.0,56.0,56.0,Peace Now
99,2003,52.0,52.0,52.0,Peace Now
99,2004,53.0,53.0,53.0,Peace Now
99,2005,49.0,49.0,49.0,Peace Now
99,2006,52.0,52.0,52.0,Peace Now
99,2007,56.0,56.0,56.0,Peace Now
99,2008,54.0,50.0,54.0,Peace Now
99,2009,54.0,54.0,54.0,Peace Now
99,2010,52.0,52.0,52.0,Peace Now
99,2011,58.0,58.0,58.0,Peace Now
99,2012,69.0,69.0,69.0,Peace Now
99,2013,71.0,71.0,71.0,Peace Now
99,2014,81.0,80.0,81.0,Peace Now
99,2015,85.0,85.0,85.0,Peace Now
99,2016,91.0,91.0,91.0,Peace Now
99,2017,92.0,92.0,92.0,Peace Now
99,2018,92.0,,92.0,Peace Now
99,2019,101.0,,101.0,Peace Now
99,2020,105.0,,105.0,Peace Now
99,2021,104.0,,104.0,Peace Now
99,2022,109.0,,109.0,Peace Now
99,2023,146.0,,146.0,Peace Now
99,2024,128.0,,128.0,Peace Now
100,1969,0.0,,0.0,Peace Now
100,1970,0.0,,0.0,Peace Now
100,1971,0.0,,0.0,Peace Now
100,1972,0.0,,0.0,Peace Now
100,1973,0.0,,0.0,Peace Now
100,1974,0.0,,0.0,Peace Now
100,1975,0.0,,0.0,Peace Now
100,1976,0.0,,0.0,Peace Now
100,1977,0.0,,0.0,Peace Now
100,1978,0.0,,0.0,Peace Now
100,1979,0.0,,0.0,Peace Now
100,1982,0.0,,0.0,Peace Now
100,1983,0.0,,0.0,Peace Now
100,1985,0.0,,0.0,Peace Now
100,1986,0.0,,0.0,Peace Now
100,1987,0.0,,0.0,Peace Now
100,1988,0.0,,0.0,Peace Now
100,1989,0.0,,0.0,Peace Now
100,1990,0.0,,0.0,Peace Now
100,1991,0.0,,0.0,Peace Now
100,1992,0.0,,0.0,Peace Now
100,1993,139.0,,139.0,Peace Now
100,1994,149.0,,149.0,Peace Now
100,1995,140.0,,140.0,Peace Now
100,1996,127.0,127.0,127.0,Peace Now
100,1997,125.0,125.0,125.0,Peace Now
100,1998,104.0,100.0,104.0,Peace Now
